F,G2U_ID🔒,OPTIONS🔒,ACTORKEY🔒,ACTORFR🔒,FRENCH🔒,FR COMS🔒,ACTOREN🔒,ENGLISH🔒,NOTES ,DC_JM_EDIT,Date English Modified,,ACTORGE,GERMAN,CF,ACTORSP,SPANISH,CF,ACTORPT,PORTUGUESE,CF,ACTORPL,POLISH,CF,ACTORZH,CHINESE,CF,ACTORJP,Japanese
#5-11_credits,credits_lollipop_7,,Jose Ferrando Felix,,Assurance qualité,,,Quality assurance,,,,,,Qualitätssicherung,,,Control de calidad,,,Controle de qualidade,,,Kontrola jakości,,,质量保证,,,品質管理
#5-11_credits,credits_lollipop_8,,Manuel Marco,,Assurance qualité,,,Quality assurance,,,,,,Qualitätssicherung,,,Control de calidad,,,Controle de qualidade,,,Kontrola jakości,,,质量保证,,,品質管理
#5-11_credits,,,,,,,,3 lines spacing,,,,,,,,,,,,,,,,,,,,,3 lines spacing
#5-11_credits,credits_playtesters_header,"<align=""center"">Center
<size=115%>",,,<b>Playtesters</b>,,,<b>Playtesters</b>,,,,,,<b>Spieletester</b>,,,<b>Probadores</b>,,,<b>Testadores de jogo</b>,,,<b>Testerzy</b>,,,<b>Shiro Unlimited – Wydawca</b>,,,<b>プレイテスター</b>
#5-11_credits,,,,,1 line spacing,,,1 line spacing,,,,,,,,,,,,,,,,,,,,,1 line spacing
#5-11_credits,credits_playtesters_01,,Manon Popielarz,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_02,,Virginie Boullery,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_03,,Héloïse Guillou,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_04,,"Kevin Tartiere
",,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_05,,Charles Bouyssou,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_06,,Aili,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_07,,Annica88,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_08,,Iliana,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_09,,KazuhiraMira,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_10,,Kurikuo,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_11,,Makorin,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_12,,Nathoo,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_playtesters_13,,Plumssaypfft,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,,,,,,,,3 lines spacing,,,,,,,,,,,,,,,,,,,,,3 lines spacing
#5-11_credits,credits_specialthanks_header,"<align=""center"">Center
<size=115%>",,,<b>Remerciements particuliers</b>,,,<b>Special thanks</b>,,,,,,<b>Mit besonderem Dank an</b>,,,<b>Agradecimientos especiales</b>,,,<b>Agradecimento especial</b>,,,<b>Specjalne podziękowania</b>,,,<b>特别鸣谢</b>,,,<b>Special thanks</b>
#5-11_credits,,,,,,,,1 line spacing,,,,,,,,,,,,,,,,,,,,,1 line spacing
#5-11_credits,credits_specialthanks_1,,Adrian Benyamina,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_2,,Airi Cannasse,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_3,,Aline Bardou,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_4,,Aurélien Loos,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_5,,Benjamin Perrot,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_6,,Chris Pruett,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_7,,Clara Lejour,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_8,,Colin Marrassé,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_9,,Emiliano Pastorelli,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_10,,Emilie Daelemans,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_11,,Frederic Coispeau,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_12,,Hürcan Köse,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_13,,Idris El-khidri,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_14,,Jeanne Prigent,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_15,,Johan Toresson,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_16,,Josh Kashdan,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_17,,Julie Le Baron,,,,,,F,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_18,,Kei Hiroki,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_19,,Laurent Mahuteau,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_20,,Michelle Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_21,,Quentin Malapel,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_22,,Robin Picou,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_23,,Roel van Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_24,,Rémi Blanc,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_25,,Thomas Altenburger,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_26,,Thomas Nicolet,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_27,,Vlad Tsypljak,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_28,,Wlad Marhulets,,,,,,M,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_29,,William Penkeyman,,,,,,,,,,,,,,,,,,,,,,,,,,
#5-11_credits,credits_specialthanks_30,,Zhenghua Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"<align=""center"">",,,Et toutes celles et ceux qui ont cru en nous et en ce projet.,,,And everybody who believed in us and in this project.,,,,,,"Außerdem danken wir allen, die an uns und an dieses Projekt geglaubt haben.",,,Y a todos los que creyeron en nosotros y en este proyecto.,,,E todos que acreditaram em nós e neste projeto.,,,"I wszyscy, którzy uwierzyli w nas i w ten projekt.",,,以及对我们和这个项目给予信任的每一个人。,,,And everybody who believed in us and in this project.
,,,,,,,,1 line spacing,,,,,,,,,,,,,,,,,,,,,1 line spacing
#5-11_credits,credits_specialthanks_you,,,,"Et un merci très spécial à vous, pour avoir joué à notre jeu !",,,"And a very special thanks to you, for playing our game!",,,,,,"Und ganz besonderen Dank auch an DICH, weil du unser Spiel gespielt hast!",,,"¡Y un agradecimiento muy especial para ti, por jugar a nuestro juego!",,,"E muito obrigado a você, que está jogando o nosso jogo!",,,"A także bardzo specjalne podziękowania dla Ciebie, za zagranie w naszą grę!",,,向各位致以特别的感谢，谢谢游玩！,,,そしてプレイヤーの皆さまに心からの感謝を！
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STEAM ACHIEVEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,[UI : act1_title to be used here],"The player has to finish the last scene of act1 (boulogne woods).

Displayed on black screen after the scene's fade out.",Integrated,,,,,,,,,,,,,,,,[UI : act1_title to be used here],,,[UI : act1_title to be used here]
,achievement_act1_desc,,,,Terminer l'Acte Un.,,,Complete Act One.,,,,,,Schließe den ersten Akt ab.,,,Completa el primer acto.,,,Conclua o Ato Um.,,,Ukończ akt I.,,,完成第一幕。,,,第1幕をクリアする。
,,,,,,,,[UI : act2_title to be used here],"The player has to finish the last scene of act2 (defeat grolia)

Displayed on black screen after the scene's fade out.",Integrated,,,,,,,,,,,,,,,,[UI : act2_title to be used here],,,[UI : act2_title to be used here]
,achievement_act2_desc,,,,Terminer l'Acte Deux.,,,Complete Act Two.,,,,,,Schließe den zweiten Akt ab.,,,Completa el segundo acto.,,,Conclua o Ato Dois.,,,Ukończ akt II.,,,完成第二幕。,,,第2幕をクリアする。
,,,,,,,,[UI : act3_title to be used here],"The player has to finish the last scene of act3 (murder the kid)

Displayed on black screen after the scene's fade out.",Integrated,,,,,,,,,,,,,,,,[UI : act3_title to be used here],,,[UI : act3_title to be used here]
,achievement_act3_desc,,,,Terminer l'Acte Trois.,,,Complete Act Three.,,,,,,Schließe den dritten Akt ab.,,,Completa el tercer acto.,,,Conclua o Ato Três.,,,Ukończ akt III.,,,完成第三幕。,,,第3幕をクリアする。
,,,,,,,,[UI : act4_title to be used here],"The player has to finish the last scene of act4 (bob is the master plotwist)

Displayed on black screen after the scene's fade out.",Integrated,,,,,,,,,,,,,,,,[UI : act4_title to be used here],,,[UI : act4_title to be used here]
,achievement_act4_desc,,,,Terminer l'Acte Quatre.,,,Complete Act Four.,,,,,,Schließe den vierten Akt ab.,,,Completa el cuarto acto.,,,Conclua o Ato Quatro.,,,Ukończ akt IV.,,,完成第四幕。,,,第4幕をクリアする。
,,,,,,,,[UI : act5_title to be used here],"The player has to finish the last scene of act5 (escape the cell)

Displayed on black screen after the scene's fade out.",Integrated,,,,,,,,,,,,,,,,[UI : act5_title to be used here],,,[UI : act5_title to be used here]
,achievement_act5_desc,,,,Terminer l'Acte Cinq.,,,Complete Act Five.,,,,,,Schließe den fünften Akt ab.,,,Completa el quinto acto.,,,Conclua o Ato Cinco.,,,Ukończ akt V.,,,完成第五幕。,,,第5幕をクリアする。
,achievement_act6_title,,,,,,,[UI : act6_title to be used here],"The player has to finish the last scene of act6 (leave paris).

Displayed on white screen after the scene's fade out.",Integrated,,,,,,,,,,,,,,,,[UI : act6_title to be used here],,,[UI : act6_title to be used here]
,achievement_act6_desc,,,,Terminer le jeu.,,,Complete the game.,,,,,,Schließe das Spiel ab.,,,Completa el juego.,,,Conclua o jogo.,,,Ukończ grę.,,,游戏通关。,,,ゲームクリアする。
,achievement_freemuseum_title,,,,N**** la police !,,,F*** the Police!,,,,,,Sch*** auf die Polizei!,,,¡Que j***n a la policía!,,,F***** a polícia!,,,CHWDP!,,,警察都**该死！,,,警察なんて**喰らえ！
,achievement_freemuseum_desc,,,,Entrer dans le musée sans payer.,,,Enter the museum without paying.,"To perform this, the player has to try 3 times to pass the door from the museum's lobby.

The cashier says she'll call the police.",Integrated,,,,"Betritt das Museum, ohne zu bezahlen.",,,Entra en el museo sin pagar.,,,Entre no museu sem pagar.,,,"Wejdź do muzeum, nie płacąc.",,,不买门票就进入博物馆。,,,料金を払わずに美術館に入る。
,achievement_checkmate_title,,,,Échec et mat,,,Checkmate,,,,,,Schachmatt,,,Jaque mate,,,Xeque-mate,,,Szach mat,,,将死,,,チェックメイト
,achievement_checkmate_desc,,,,Faire tomber une quatrième pièce d'échecs.,,,Make a fourth chess piece fall.,"This is in act2 chess puzzle. To make a fourth piece appear, you have to put gloria in a position where she is trapped by other pieces (on a edge/corner of the board), which triggers her death by a fourth piece falling from the sky to ""unstuck"" the player. 
The wording is a bit mysetrious and avoids being negative (""kill gloria..."") on purpose.",Integrated,,,,Lass eine vierte Schachfigur fallen.,,,Haz que caiga una cuarta pieza de ajedrez.,,,Faça uma quarta peça de xadrez cair.,,,Spowoduj upadek czwartej figury szachowej.,,,让第四个棋子从天而降。,,,4つ目の駒を落とす。
,achievement_magician_title,,,,Attrape-nigaud,,,"Stupid Game, Stupid Prize",,,,,,"Blödes Spiel, blöder Preis",,,"Juego estúpido, premio estúpido",,,"Jogo idiota, prêmio idiota",,,"Głupia gra, głupia nagroda",,,蠢游戏，蠢奖励,,,馬鹿げたゲーム、馬鹿げた賞品
,achievement_magician_desc,,,,Gagner 5 parties contre le Magicien.,,,Win five games against the Magician.,"The magician is in the limbo, in act3. We cant lose agasint him, so it's just about playing again and again to reach 5 wins. It's somewhat meant to be a taunt at stupid manipulated games like Candy Crush.

The name comes from the saying ""play stupid games, win stupid prizes""",Integrated,,,,Gewinne fünf Spiele gegen den Magier.,,,Gana cinco partidas contra el mago.,,,Vença cinco jogos contra o Mágico.,,,Wygraj pięć gier z Magikiem.,,,赢下五局对阵魔术师的游戏。,,,マジシャンに5回勝つ。
,achievement_NCalltracks_title,,,,Fan de Fleur & Bleue,,,Fleur & Bleue Fan,,,,,,„Fleur et Bleue“-Fan,,,Fan de Fleur & Bleue,,,Fã de Fleur & Bleue,,,Fanka Fleur & Bleue,,,Fleur & Bleue 铁粉,,,フルール・エ・ブルーのファン
,achievement_NCalltracks_desc,,,,"Dans la boîte de nuit, obtenir 5 étoiles sur chaque chanson.",,,"In the night club, obtain 5 stars on each song.","In the club you can ask to play the dance minigame on any of the 7 songs of Fleur et Bleue.
So you have to play on all the song, and wins the max amount of star on each.
No need to play them in a row, or to reach 5 stars in a row.",Integrated,,,,Erreiche im Nachtclub bei jedem Lied 5 Sterne.,,,"En el club nocturno, obtén 5 estrellas en cada canción.",,,Obtenha 5 estrelas em cada música da boate.,,,Zdobądź 5 gwiazdek w każdej piosence w klubie nocnym.,,,在夜店中每首歌都获得 5 颗星。,,,ナイトクラブで、全曲5つ星を獲得する。
,achievement_NCHnS_title,,,,Prédateur Ultime,,,Apex Predator,,,,,,Königin der Jagd,,,Depredador alfa,,,Predadora alfa,,,Szczytowy drapieżnik,,,顶级追捕者,,,頂点に立つ捕食者
,achievement_NCHnS_desc,,,,"Dans la boîte de nuit, gagner au jeu de cache-cache avec un score de 3-0 dans chaque lieu.",,,"In the night club, win a game of hide and seek with a score of 3-0 in each location. ","In the club, the kid offers to play hide n seek on 3 different maps.
You have to play on each map and make a perfect score (3-0).
No need to do it in a row.",Integrated,,,,Gewinne im Nachtclub an allen möglichen Orten ein Versteckspiel mit einer Punktzahl von 3:0.,,,"En el club nocturno, gana una partida de escondite con una puntuación de 3-0 en cada lugar.",,,Vença um jogo de esconde-esconde com pontuação de 3 a 0 em cada local na boate.,,,Wygraj zabawę w chowanego 4-0 w każdym miejscu w klubie nocnym.,,,在夜店中，在每个地点以 3-0 的分数赢得捉迷藏游戏。,,,ナイトクラブでかくれんぼをして、全ての場所で3-0のスコアで勝つ。 
,achievement_NCbossfight_title,,,,La bagarre !,,,"Night Club, Fight Club",,,,,,"Night Club, Fight Club",,,"Club nocturno, club de la lucha",,,Boate clube da luta,,,Nocny podziemny krąg,,,夜店战神,,,ナイトクラブでファイトクラブ
,achievement_NCbossfight_desc,,,,"Dans la boîte de nuit, battre la Princesse dans tous les niveaux de difficulté.",,,"In the night club, defeat the Princess in combat at every difficulty level.","In the club, the princess offers to play again the boss fight with different difficulty levels. You have to win on each difficulty level.
No need to do it in a row.",Integrated,,,,Besiege die Prinzessin in Nachtclub-Kämpfen auf jedem Schwierigkeitsgrad.,,,"En el club nocturno, derrota a la princesa en combate en todos los niveles de dificultad.",,,Derrote a Princesa em combate em todas as dificuldades na boate.,,,Pokonaj księżniczkę w walce na każdym poziomie trudności w klubie nocnym.,,,在夜店与公主对战时，每个难度关卡都获得胜利。,,,ナイトクラブで、全ての難易度でプリンセスに勝つ。
,achievement_NCgrolia_title,,,,Dresseuse de monstres,,,Monster Tamer,,,,,,Monsterbändigerin,,,Domador de monstruos,,,Domadora de monstros,,,Poskramiaczka potworów,,,怪物驯化者,,,怪物の調教師
,achievement_NCgrolia_desc,,,,"Dans la boîte de nuit, faire la paix avec Grolia.",,,"In the night club, make peace with Grolia.","In the club, grolia is hidden somewhere. You have to find her several times until there is a small conversation with gloria",Integrated,,,,Schließe im Nachtclub Frieden mit Grolia.,,,"En el club nocturno, haz las paces con Grolia.",,,Faça as pazes com Grolia na boate.,,,Pogódź się z Grolią w klubie nocnym.,,,在夜店与格罗利亚讲和。,,,ナイトクラブで、グローリアと和解する。
,achievement_NCgoodbye_title,,,,"Bonne nuit, les fêtards !",,,"Goodnight, Party People!",alts: The caring type,,,,,"Gute Nacht, Party People!",,,"¡Buenas noches, fiesteros!",,,"Boa noite, pessoal!",,,"Dobranoc, imprezowicze!",,,晚安了，派对狂们！,,,おやすみ、パーティ・ピープル！
,achievement_NCgoodbye_desc,,,,"Dans la boîte de nuit, faire ses adieux à tout le monde avant de partir.",,,Say goodbye to everyone in the night club before leaving.,"Say goodbye to everyone in the nightclub. Everybody who you can say god bye to has an interact. Simply interacti with them all after deciding to leave with joy

Note: what to do with Grolia? cant remember if we can say goodbye to her if we havent chased her in the club. if so, saying goodbye to her is not mandatory to complete this",Integrated,,,,"Verabschiede dich von allen im Nachtclub, bevor du gehst.",,,Despídete de todos en el club nocturno antes de irte.,,,Despeça-se de todo mundo na boate antes de ir embora.,,,"Pożegnaj się ze wszystkimi w klubie nocnym, zanim go opuścisz.",,,离开夜店前和每个人说声再见。,,,ナイトクラブで、皆にお別れを言う。
,achievement_stars_title,,,,Chasseuse d'étoiles,,,Starcatcher,,,,,,Sternenfängerin,,,Cazadora de estrellas,,,Apanhadora de estrelas,,,Sięgnąć gwiazd,,,摘星人,,,スターキャッチャー
,achievement_stars_desc,,,,Ramasser toutes les étoiles sur la route du Sud.,,,Collect all the stars on your way to the South.,"During the credit roll at the end of the game, there's a minigame where you can collect stars on the road with gloria's car, as she is heading south and the sun goes down.

You have to collect them all in one play.",Integrated,,,,Sammle alle Sterne auf deinem Weg in den Süden.,,,Recoge todas las estrellas en tu camino hacia el sur.,,,Colete todas as estrelas no caminho para o sul.,,,Zbierz wszystkie gwiazdy podczas podróży na południe.,,,在去往南边的路上集齐所有星星。,,,南へ行く道で、全ての星を集める。
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last batch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please move the lines in their respective location if you integrate them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2-02,5 Swan Cave Ghost Bark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2-02.5_SwanCave,SwanCave_Hint_Spotlight,,gloria,,"Il est mort, le soleil... Heureusement ce projecteur me protège.",,Gloria,Ain't no sunshine... Luckily this spotlight feels safe.,,"No sunlight. Luckily, this spotlight feels safe.",,,Gloria,Es ist nicht alles eitel Sonnenschein ... aber dieser Scheinwerfer verspricht ein Gefühl von Sicherheit.,,Gloria,No hay sol... Por suerte este foco está seguro.,,Gloria,Não há luz do sol... felizmente este holofote parece seguro.,,Gloria,"Iść, ciągle iść w stronę słońca... W tym świetle czuję się bezpiecznie.",,格洛莉亚,一点阳光都没有……幸好这个聚光灯还算让人安心。,,グロリア,太陽の光がない…幸い、このスポットライトは安全みたい。
#2-02.5_SwanCave,SwanCave_Hint_MawGhost,,gloria,,"Recule, créature des abysses !",,Gloria,"Back off, creature of the abyss!",,"Back off, creature from the abyss!
or
Back off, abyssal bitch!",,,Gloria,"Zurück, Kreatur aus dem Abgrund!",,Gloria,"¡Lárgate, criatura del abismo!",,Gloria,"Me deixe em paz, criatura do abismo!",,Gloria,"Cofnij się, istoto z otchłani!",,格洛莉亚,滚开，深渊怪物们！,,グロリア,あっち行って！深淵の化け物！
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-08 Chess minigame hint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2-08_CellEscape,CellEscape_ChessHint_First1,,gloria,,Je devrais peut-être placer le Cavalier d'abord.,,Gloria,Maybe I should start by placing the Knight.,,Maybe I should place the Knight first.,,,Gloria,Vielleicht sollte ich mit dem Springer anfangen.,,Gloria,Tal vez debería empezar colocando el caballo.,,Gloria,Talvez eu deva começar colocando o cavalo.,,Gloria,Może zacznę od ustawienia skoczka?,,格洛莉亚,或许我可以先走马。,,グロリア,ナイトを置いて始めてみようかしら。
#2-08_CellEscape,CellEscape_ChessHint_First2,,gloria,,"Il semble être le plus sage, il me laissera me deplacer comme je veux.",,Gloria,"He seems to be the calmest, he'll let me move freely.",,He seems the most calm. He'll let me move freely.,,,Gloria,Er wirkt am ruhigsten. Mit ihm kann ich mich frei bewegen.,,Gloria,"Parece que es el más tranquilo, me dejará moverme libremente.",,Gloria,"Ele parece ser o mais calmo, vai me deixar me mexer livremente.",,Gloria,"Wydaje się najspokojniejszy, nie będzie zagradzał mi drogi.",,格洛莉亚,这似乎是最安全的走法，我可以自由移动。,,グロリア,一番穏やかそうに見える。自由に動かせてもらえそう。
#2-08_CellEscape,CellEscape_ChessHint_Second1,,gloria,,"Ok, ne bouge plus maintenant, cheval fougueux.",,Gloria,"Okay, don't move now, crazy horse.",,"Okay. Stay put, crazy horse.
or
Okay... Whoa there, crazy horse.",,,Gloria,"Okay, nicht bewegen, Pferdchen.",,Gloria,"Vale, no te muevas ahora, caballo loco.",,Gloria,"Ok, não se mexa agora, cavalo.",,Gloria,"Dobra, nie ruszaj się, koniku.",,格洛莉亚,好，马别动。,,グロリア,動かないでよ、暴れ馬くん。
#2-08_CellEscape,CellEscape_ChessHint_Second2,,gloria,,Et là... Le Fou sur l'Oeil ? Avant de m'occuper de cette satanée Tour.,,Gloria,Now... Bishop on Eye? Before dealing with this annoying Rook.,,Now... Bishop on Eye? Before I deal with this annoying Rook.,,,Gloria,Und jetzt ... Den Läufer aufs Auge? Danach kümmere ich mich um diesen nervigen Turm.,,Gloria,Ahora... ¿A por el alfil? Antes de ocuparme de esta torre molesta.,,Gloria,Então... bispo no olho? Antes de dar um jeito nessa torre irritante.,,Gloria,A teraz... goniec na oko? Potem zajmę się tą irytującą wieżą.,,格洛莉亚,现在……把主教放到“眼”上去？然后再来处理这个烦人的车。,,グロリア,次は…ビショップかな？この厄介なルークの前に。
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-08 Leech puzzle hint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2-08_CellEscape,CellEscape_Hint_Leeches,,gloria,Gloria,Les sangsues semblent pleurer pour de la viande.,,Gloria,The leeches seem to be begging for meat.,,,,,Gloria,Die Blutegel scheinen um Fleisch zu betteln.,,Gloria,Las sanguijuelas parecen estar pidiendo carne.,,Gloria,As sanguessugas parecem estar implorando por carne.,,Gloria,Pijawki zdają się błagać o mięso.,,格洛莉亚,水蛭像是在讨肉吃。,,グロリア,このヒル、肉を欲しがってるみたい。
#2-08_CellEscape,CellEscape_Hint_Carpet,,gloria,Gloria,Wouah ! Le tapis est comme un vortex qui m'attire à lui.,,Gloria,Woah... This carpet feels like a vortex asking me to make one with it.,,Aaah! This carpet is like a vortex sucking me in.,,,Gloria,"Woah ... Dieser Teppich fühlt sich an wie ein Strudel, der will, dass ich eins mit ihm werde.",,Gloria,Guau... Esta alfombra parece como un vórtice pidiéndome que entre en ella.,,Gloria,Uau... Esse carpete parece um vórtice me chamando para me unir a ele.,,Gloria,"Rany... Mam wrażenie, że ten dywan jest jak wir, który mnie do siebie przyciąga.",,格洛莉亚,呜哇……这张地毯就像是要把我吸进去，与它融为一体。,,グロリア,わぁ…この絨毯、まるで竜巻みたいに吸い寄せられる。
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-10 Doormat minigame hint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2-10_DoorMats,DoorMats_Gloria_hint0,,gloria,Gloria,Quelqu'un a volé nos paillassons ? Ou c'est mes souvenirs qui s'évanouissent ?,,Gloria,Did someone steal our doormats? Or is it my memories fading away?,,Did someone steal our doormats? Why can't I remember?,,,Gloria,Hat jemand unsere Fußmatten gestohlen? Oder schwinden langsam meine Erinnerungen?,,Gloria,¿Ha robado alguien los felpudos? ¿O son mis recuerdos desvaneciéndose?,,Gloria,Alguém roubou nossos capachos? Ou será que minhas memórias estão sumindo?,,Gloria,Ktoś ukradł nasze wycieraczki? Czy może zawodzi mnie pamięć?,,格洛莉亚,是我们的地垫被偷了吗？还是我记忆不清了？,,グロリア,ドアマット、盗まれたのかしら？それとも、私の記憶が消えていってるの？
#2-10_DoorMats,DoorMats_Gloria_hint1,,gloria,Gloria,Me semble que son paillasson avait... un petit dessin bleu pâle dessus ?,,Gloria,I think her doormat had... a little pale blue drawing on it?,,Her doormat had... a litte pale blue drawing on it... right?,,,Gloria,"Ich glaube, auf ihrer Fußmatte war ... ein kleines blassblaues Motiv?",,Gloria,Creo que su felpudo tenía... ¿un dibujito azul pálido?,,Gloria,Acho que o capacho dela tinha... um desenho em azul-claro?,,Gloria,"Na jej wycieraczce... był malutki, niebieski rysunek?",,格洛莉亚,我记得她的地垫上……有着淡蓝色的图案？,,グロリア,確か彼女のドアマットには…薄い青色の絵が描いてあったはず。
#2-10_DoorMats,DoorMats_Gloria_hint2,,gloria,Gloria,Le paillasson de ces tourteraux était kitsch et romantique.,,Gloria,The lovebirds' doormat was kinda kitsch and romantic.,,The lovebirds' doormat... romantic in a cheesy way.,,,Gloria,Die Fußmatte mit den Turteltäubchen war irgendwie kitschig und doch romantisch.,,Gloria,El felpudo de los tortolitos era algo cursi y romántico.,,Gloria,O capacho dos pombinhos era meio cafona e romântico.,,Gloria,Wycieraczka zakochanej pary była nieco kiczowata i romantyczna.,,格洛莉亚,爱情鸟的地垫有点俗气又有点浪漫。,,グロリア,カップルのドアマットは、キッチュでロマンチックな感じだった。
#2-10_DoorMats,DoorMats_Gloria_hint3,,gloria,Gloria,"Si je me rappelle bien, son paillasson... Avait la forme d'un instrument ?",,Gloria,"If I remember correctly, his doormat was.... Looking like an instrument?",,"If I remember it right, his doormat... looked like an instrument?",,,Gloria,"Wenn ich mich nicht irre, sah seine Fußmatte aus wie ... ein Instrument?",,Gloria,"Si no recuerdo mal, su felpudo era... ¿Como un instrumento?",,Gloria,"Se eu me lembro bem, o capacho dele... se parecia com um instrumento?",,Gloria,"O ile dobrze pamiętam, jego wycieraczka... wyglądała jak instrument?",,格洛莉亚,如果我没记错的话，他的地垫……看起来就像乐器。,,グロリア,私の記憶が正しければ、彼のドアマットは…楽器みたいなものだったはず。
#2-10_DoorMats,DoorMats_Gloria_hint4,,gloria,Gloria,"Son paillasson à elle avait un style ""british""... Acceuillant et un peu vieillot.",,Gloria,Her doormat had a sort of british vibe... Welcoming and old-fashioned.,,Her doormat had... this British vibe. Old-fashioned and welcoming.,,,Gloria,Ihre Fußmatte hatte irgendwie britisches Flair ... Sie war einladend und altmodisch.,,Gloria,Su felpudo tenía una especie de estilo británico... Dando la bienvenida y anticuado.,,Gloria,O capacho dela tinha um ar britânico... Acolhedor e antiquado.,,Gloria,Jej wycieraczka kojarzyła się z Wielką Brytanią... Była gościnna i staroświecka.,,格洛莉亚,她的地垫有种英伦风格……温馨又传统。,,グロリア,彼女のドアマットは、イギリスっぽかった…歓迎してくれる、オールドファッションな感じ。
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-11 Hint Bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
